"idP","nameP","nameType","uriAutor","nameAutor","uriMat","nameMat","uriTec","nameTec","noteP"
"12525","Nº 10a","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_7b4c76f1","Metal","https://data.arxiuvalencia.eu/vocabulary/c_b0cce46b","Acabado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El propio asiento presenta una suave curva hacia adelante, adaptada a la fisiología humana. De forma análoga el respaldo, compuesto por dos amplias y lisas aldabas paralelas y  rematado por el mencionado tubo volteado hacia atrás, también presenta una concavidad afín a la fisiología. El intenso acabado de las partes descritas aumenta su similitud con la estructura metálica."
"12525","Nº 10a","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_b0cce46b","Acabado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El propio asiento presenta una suave curva hacia adelante, adaptada a la fisiología humana. De forma análoga el respaldo, compuesto por dos amplias y lisas aldabas paralelas y  rematado por el mencionado tubo volteado hacia atrás, también presenta una concavidad afín a la fisiología. El intenso acabado de las partes descritas aumenta su similitud con la estructura metálica."
"12525","Nº 10a","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El propio asiento presenta una suave curva hacia adelante, adaptada a la fisiología humana. De forma análoga el respaldo, compuesto por dos amplias y lisas aldabas paralelas y  rematado por el mencionado tubo volteado hacia atrás, también presenta una concavidad afín a la fisiología. El intenso acabado de las partes descritas aumenta su similitud con la estructura metálica."
"12525","Nº 10a","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_7b4c76f1","Metal","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El propio asiento presenta una suave curva hacia adelante, adaptada a la fisiología humana. De forma análoga el respaldo, compuesto por dos amplias y lisas aldabas paralelas y  rematado por el mencionado tubo volteado hacia atrás, también presenta una concavidad afín a la fisiología. El intenso acabado de las partes descritas aumenta su similitud con la estructura metálica."
"12527","Nº 10b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El asiento y el respaldo están tapizados con tela con motivos geométricos que sintonizan con el diseño general."
"12527","Nº 10b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El asiento y el respaldo están tapizados con tela con motivos geométricos que sintonizan con el diseño general."
"12527","Nº 10b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_7b4c76f1","Metal","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El asiento y el respaldo están tapizados con tela con motivos geométricos que sintonizan con el diseño general."
"12527","Nº 10b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El asiento y el respaldo están tapizados con tela con motivos geométricos que sintonizan con el diseño general."
"12527","Nº 10b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El asiento y el respaldo están tapizados con tela con motivos geométricos que sintonizan con el diseño general."
"12527","Nº 10b","Silla","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_7b4c76f1","Metal","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla de diseño, posiblemente polifuncional.Su especial atractivo resulta de la vanguardista solución del sistema de apoyo.  Todo el sistema de soporte de la silla y el marco del respaldo parecen estar elaborados de un único tubo metálico con múltiples pliegues. De este modo, el tubo delinea varias figuras geométricas.  Así, debajo del borde posterior del asiento, se trata de los tres lados de un rectángulo de esquinas redondeadas, mientras que de la parte posterior de los laterales del asiento  parten dos semielipses muy inclinadas, que funcionan como patas delanteras. El asiento y el respaldo están tapizados con tela con motivos geométricos que sintonizan con el diseño general."
"12538","Nº 13","Estantería","http://data.arxiuvalencia.eu/organization/12492","Mariner","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Estantería de bastidor tubular. Los estantes de madera rectangular conforman tres registros horizontales de idéntico tamaño. El estante inferior tiene dimensiones más reducidas. El tablero de idéntica forma que remata la pieza también es ligeramente más reducido que los estantes centrales. La estructura tubular perfila dos cuadrados huecos, con formas semielípticas salientes en las esquinas inferiores de la forma ininterrumpida, a modo de pies."
